incident_id,timestamp,status,threat_id,threat_name,threat_type,severity,asset_id,asset_name,asset_type,asset_owner_department,asset_vulnerability_score,employee_id,emp_name,emp_department,emp_security_training,time_to_resolve_hours,data_breached_gb,financial_impact_k,description
2870,2020-09-04 01:18:08.560393,Resolved,1,Phishing,Social Engineering,3,22,Electricalengineer Cloud Storage 22,Database,"Engineer,materials",4,2,Angela Sanchez,Gamesdeveloper,Completed,76,0.0,13.22,Threat: Phishing; Type: Social Engineering; Asset: Electricalengineer Cloud Storage 22 (Database); User: Angela Sanchez; Severity: 3
2915,2020-09-04 02:29:32.560393,Closed,2,Malware,Malicious Code,6,3,Purchasingmanager Server 3,Server,Miningengineer,5,3,Veronica Fitzgerald,Purchasingmanager,Completed,393,21.42,1169.57,Threat: Malware; Type: Malicious Code; Asset: Purchasingmanager Server 3 (Server); User: Veronica Fitzgerald; Severity: 6
4259,2020-09-04 17:17:14.560393,Closed,2,Malware,Malicious Code,6,18,Purchasingmanager Server 18,Server,Consultingcivilengineer,10,6,Jeremy Allen,Databaseadministrator,Pending,23,36.4,985.61,Threat: Malware; Type: Malicious Code; Asset: Purchasingmanager Server 18 (Server); User: Jeremy Allen; Severity: 6
2691,2020-09-04 18:06:05.560393,Investigating,1,Phishing,Social Engineering,3,28,"Administrator,CivilService Server 28",Server,"Physicist,medical",1,5,Megan Garcia,"Physicist,medical",Completed,19,3.26,64.05,"Threat: Phishing; Type: Social Engineering; Asset: Administrator,CivilService Server 28 (Server); User: Megan Garcia; Severity: 3"
240,2020-09-07 16:29:42.560393,Resolved,1,Phishing,Social Engineering,3,33,Electricalengineer Cloud Storage 33,Workstation,Miningengineer,1,9,Emily Soto,Themeparkmanager,Pending,31,0.0,8.81,Threat: Phishing; Type: Social Engineering; Asset: Electricalengineer Cloud Storage 33 (Workstation); User: Emily Soto; Severity: 3
1022,2020-09-07 22:24:08.560393,Resolved,2,Malware,Malicious Code,6,42,Consultingcivilengineer Workstation 42,Database,Fieldseismologist,4,12,Tony Williams,"Engineer,materials",Completed,136,73.53,2383.37,Threat: Malware; Type: Malicious Code; Asset: Consultingcivilengineer Workstation 42 (Database); User: Tony Williams; Severity: 6
4349,2020-09-08 16:35:16.560393,Resolved,1,Phishing,Social Engineering,3,9,Databaseadministrator Server 9,Workstation,"Engineer,materials",1,6,Jeremy Allen,Databaseadministrator,Pending,66,0.0,15.94,Threat: Phishing; Type: Social Engineering; Asset: Databaseadministrator Server 9 (Workstation); User: Jeremy Allen; Severity: 3
704,2020-09-08 18:44:23.560393,Closed,3,Ransomware,Malicious Code,10,49,Electricalengineer Cloud Storage 49,Cloud Storage,Electricalengineer,3,14,Ashley Lester,Planninganddevelopmentsurveyor,Completed,70,10.19,240.37,Threat: Ransomware; Type: Malicious Code; Asset: Electricalengineer Cloud Storage 49 (Cloud Storage); User: Ashley Lester; Severity: 10
2729,2020-09-08 22:20:34.560393,Closed,3,Ransomware,Malicious Code,10,18,Purchasingmanager Server 18,Server,Consultingcivilengineer,10,14,Ashley Lester,Planninganddevelopmentsurveyor,Completed,252,141.15,1941.17,Threat: Ransomware; Type: Malicious Code; Asset: Purchasingmanager Server 18 (Server); User: Ashley Lester; Severity: 10
597,2020-09-10 03:35:59.560393,Resolved,2,Malware,Malicious Code,6,42,Consultingcivilengineer Workstation 42,Database,Fieldseismologist,4,1,John Nelson,Consultingcivilengineer,Pending,1,0.0,30.05,Threat: Malware; Type: Malicious Code; Asset: Consultingcivilengineer Workstation 42 (Database); User: John Nelson; Severity: 6
1024,2020-09-10 08:20:37.560393,Resolved,3,Ransomware,Malicious Code,10,27,"Physicist,medical Cloud Storage 27",Cloud Storage,Themeparkmanager,3,6,Jeremy Allen,Databaseadministrator,Pending,59,0.0,38.54,"Threat: Ransomware; Type: Malicious Code; Asset: Physicist,medical Cloud Storage 27 (Cloud Storage); User: Jeremy Allen; Severity: 10"
4070,2020-09-10 08:34:01.560393,Resolved,2,Malware,Malicious Code,6,41,Gamesdeveloper Database 41,Server,"Administrator,CivilService",1,5,Megan Garcia,"Physicist,medical",Completed,65,0.0,25.52,Threat: Malware; Type: Malicious Code; Asset: Gamesdeveloper Database 41 (Server); User: Megan Garcia; Severity: 6
974,2020-09-10 09:44:34.560393,Resolved,2,Malware,Malicious Code,6,3,Purchasingmanager Server 3,Server,Miningengineer,5,8,Alyssa Carpenter,"Administrator,CivilService",Pending,39,16.82,112.17,Threat: Malware; Type: Malicious Code; Asset: Purchasingmanager Server 3 (Server); User: Alyssa Carpenter; Severity: 6
2446,2020-09-10 12:59:39.560393,Closed,4,DoS Attack,Denial of Service,8,20,Childpsychotherapist Server 20,Workstation,Databaseadministrator,5,9,Emily Soto,Themeparkmanager,Pending,40,21.83,405.14,Threat: DoS Attack; Type: Denial of Service; Asset: Childpsychotherapist Server 20 (Workstation); User: Emily Soto; Severity: 8
3189,2020-09-10 14:51:19.560393,Resolved,5,Insider Threat,Insider,9,18,Purchasingmanager Server 18,Server,Consultingcivilengineer,10,9,Emily Soto,Themeparkmanager,Pending,9,250.87,2270.97,Threat: Insider Threat; Type: Insider; Asset: Purchasingmanager Server 18 (Server); User: Emily Soto; Severity: 9
3001,2020-09-11 06:05:11.560393,Resolved,2,Malware,Malicious Code,6,24,Consultingcivilengineer Workstation 24,Cloud Storage,"Physicist,medical",6,8,Alyssa Carpenter,"Administrator,CivilService",Pending,98,9.78,517.52,Threat: Malware; Type: Malicious Code; Asset: Consultingcivilengineer Workstation 24 (Cloud Storage); User: Alyssa Carpenter; Severity: 6
4633,2020-09-11 06:39:39.560393,Closed,2,Malware,Malicious Code,6,21,Themeparkmanager Database 21,Cloud Storage,Purchasingmanager,3,9,Emily Soto,Themeparkmanager,Pending,28,52.19,1411.0,Threat: Malware; Type: Malicious Code; Asset: Themeparkmanager Database 21 (Cloud Storage); User: Emily Soto; Severity: 6
4827,2020-09-11 07:50:22.560393,Resolved,5,Insider Threat,Insider,9,40,"Physicist,medical Database 40",Database,Consultingcivilengineer,3,12,Tony Williams,"Engineer,materials",Completed,23,0.0,36.23,"Threat: Insider Threat; Type: Insider; Asset: Physicist,medical Database 40 (Database); User: Tony Williams; Severity: 9"
1820,2020-09-11 09:16:03.560393,Resolved,2,Malware,Malicious Code,6,24,Consultingcivilengineer Workstation 24,Cloud Storage,"Physicist,medical",6,6,Jeremy Allen,Databaseadministrator,Pending,15,25.6,1315.44,Threat: Malware; Type: Malicious Code; Asset: Consultingcivilengineer Workstation 24 (Cloud Storage); User: Jeremy Allen; Severity: 6
2137,2020-09-11 18:48:10.560393,Resolved,5,Insider Threat,Insider,9,19,"Engineer,materials Database 19",Workstation,Consultingcivilengineer,3,9,Emily Soto,Themeparkmanager,Pending,19,44.0,325.11,"Threat: Insider Threat; Type: Insider; Asset: Engineer,materials Database 19 (Workstation); User: Emily Soto; Severity: 9"
4914,2020-09-11 22:15:38.560393,Resolved,2,Malware,Malicious Code,6,34,Planninganddevelopmentsurveyor Cloud Storage 34,Server,Planninganddevelopmentsurveyor,4,6,Jeremy Allen,Databaseadministrator,Pending,101,0.0,19.44,Threat: Malware; Type: Malicious Code; Asset: Planninganddevelopmentsurveyor Cloud Storage 34 (Server); User: Jeremy Allen; Severity: 6
4792,2020-09-12 19:23:50.560393,Resolved,1,Phishing,Social Engineering,3,10,Electricalengineer Database 10,Server,"Physicist,medical",1,1,John Nelson,Consultingcivilengineer,Pending,13,0.0,29.36,Threat: Phishing; Type: Social Engineering; Asset: Electricalengineer Database 10 (Server); User: John Nelson; Severity: 3
2339,2020-09-12 21:57:28.560393,Resolved,1,Phishing,Social Engineering,3,13,Databaseadministrator Cloud Storage 13,Database,Themeparkmanager,3,11,Shaun Ortega,Clinicalresearchassociate,Completed,281,0.0,9.01,Threat: Phishing; Type: Social Engineering; Asset: Databaseadministrator Cloud Storage 13 (Database); User: Shaun Ortega; Severity: 3
2650,2020-09-13 19:37:38.560393,Resolved,1,Phishing,Social Engineering,3,10,Electricalengineer Database 10,Server,"Physicist,medical",1,8,Alyssa Carpenter,"Administrator,CivilService",Pending,53,0.0,12.5,Threat: Phishing; Type: Social Engineering; Asset: Electricalengineer Database 10 (Server); User: Alyssa Carpenter; Severity: 3
4472,2020-09-15 15:37:53.560393,Closed,2,Malware,Malicious Code,6,23,Electricalengineer Database 23,Cloud Storage,Miningengineer,4,15,Amy Lawrence,Miningengineer,Completed,31,0.0,25.39,Threat: Malware; Type: Malicious Code; Asset: Electricalengineer Database 23 (Cloud Storage); User: Amy Lawrence; Severity: 6
2351,2020-09-15 23:32:28.560393,Resolved,1,Phishing,Social Engineering,3,27,"Physicist,medical Cloud Storage 27",Cloud Storage,Themeparkmanager,3,13,Anita Wright,Fieldseismologist,Completed,31,0.0,19.6,"Threat: Phishing; Type: Social Engineering; Asset: Physicist,medical Cloud Storage 27 (Cloud Storage); User: Anita Wright; Severity: 3"
62,2020-09-16 09:34:03.560393,Resolved,1,Phishing,Social Engineering,3,7,Fieldseismologist Server 7,Workstation,Miningengineer,1,9,Emily Soto,Themeparkmanager,Pending,95,0.0,6.01,Threat: Phishing; Type: Social Engineering; Asset: Fieldseismologist Server 7 (Workstation); User: Emily Soto; Severity: 3
4246,2020-09-16 16:30:13.560393,Resolved,1,Phishing,Social Engineering,3,1,Fieldseismologist Database 1,Database,Databaseadministrator,1,8,Alyssa Carpenter,"Administrator,CivilService",Pending,22,0.0,13.59,Threat: Phishing; Type: Social Engineering; Asset: Fieldseismologist Database 1 (Database); User: Alyssa Carpenter; Severity: 3
4313,2020-09-16 20:03:50.560393,Resolved,2,Malware,Malicious Code,6,26,"Physicist,medical Cloud Storage 26",Workstation,Consultingcivilengineer,10,5,Megan Garcia,"Physicist,medical",Completed,19,0.0,15.85,"Threat: Malware; Type: Malicious Code; Asset: Physicist,medical Cloud Storage 26 (Workstation); User: Megan Garcia; Severity: 6"
3606,2020-09-16 22:56:15.560393,Resolved,1,Phishing,Social Engineering,3,38,Themeparkmanager Database 38,Database,Childpsychotherapist,2,11,Shaun Ortega,Clinicalresearchassociate,Completed,133,0.0,21.18,Threat: Phishing; Type: Social Engineering; Asset: Themeparkmanager Database 38 (Database); User: Shaun Ortega; Severity: 3
3923,2020-09-17 04:26:55.560393,Closed,2,Malware,Malicious Code,6,27,"Physicist,medical Cloud Storage 27",Cloud Storage,Themeparkmanager,3,9,Emily Soto,Themeparkmanager,Pending,65,0.0,38.18,"Threat: Malware; Type: Malicious Code; Asset: Physicist,medical Cloud Storage 27 (Cloud Storage); User: Emily Soto; Severity: 6"
2119,2020-09-17 05:24:29.560393,Resolved,2,Malware,Malicious Code,6,33,Electricalengineer Cloud Storage 33,Workstation,Miningengineer,1,1,John Nelson,Consultingcivilengineer,Pending,88,36.09,1158.92,Threat: Malware; Type: Malicious Code; Asset: Electricalengineer Cloud Storage 33 (Workstation); User: John Nelson; Severity: 6
3290,2020-09-17 06:18:58.560393,Resolved,5,Insider Threat,Insider,9,16,Databaseadministrator Workstation 16,Server,Purchasingmanager,3,3,Veronica Fitzgerald,Purchasingmanager,Completed,36,0.0,132.91,Threat: Insider Threat; Type: Insider; Asset: Databaseadministrator Workstation 16 (Server); User: Veronica Fitzgerald; Severity: 9
4169,2020-09-17 06:21:08.560393,Resolved,2,Malware,Malicious Code,6,21,Themeparkmanager Database 21,Cloud Storage,Purchasingmanager,3,11,Shaun Ortega,Clinicalresearchassociate,Completed,85,67.75,1432.62,Threat: Malware; Type: Malicious Code; Asset: Themeparkmanager Database 21 (Cloud Storage); User: Shaun Ortega; Severity: 6
3739,2020-09-17 08:22:55.560393,Closed,1,Phishing,Social Engineering,3,41,Gamesdeveloper Database 41,Server,"Administrator,CivilService",1,9,Emily Soto,Themeparkmanager,Pending,17,0.0,25.77,Threat: Phishing; Type: Social Engineering; Asset: Gamesdeveloper Database 41 (Server); User: Emily Soto; Severity: 3
367,2020-09-17 21:14:20.560393,Closed,2,Malware,Malicious Code,6,22,Electricalengineer Cloud Storage 22,Database,"Engineer,materials",4,15,Amy Lawrence,Miningengineer,Completed,152,0.0,31.69,Threat: Malware; Type: Malicious Code; Asset: Electricalengineer Cloud Storage 22 (Database); User: Amy Lawrence; Severity: 6
4175,2020-09-18 03:47:26.560393,Resolved,3,Ransomware,Malicious Code,10,16,Databaseadministrator Workstation 16,Server,Purchasingmanager,3,1,John Nelson,Consultingcivilengineer,Pending,333,35.94,1209.52,Threat: Ransomware; Type: Malicious Code; Asset: Databaseadministrator Workstation 16 (Server); User: John Nelson; Severity: 10
4522,2020-09-18 05:34:14.560393,Resolved,3,Ransomware,Malicious Code,10,10,Electricalengineer Database 10,Server,"Physicist,medical",1,7,Amy Cox,Electricalengineer,Completed,3,2.59,45.8,Threat: Ransomware; Type: Malicious Code; Asset: Electricalengineer Database 10 (Server); User: Amy Cox; Severity: 10
4227,2020-09-18 06:09:27.560393,Closed,1,Phishing,Social Engineering,3,11,Themeparkmanager Database 11,Database,Miningengineer,1,8,Alyssa Carpenter,"Administrator,CivilService",Pending,27,0.0,10.25,Threat: Phishing; Type: Social Engineering; Asset: Themeparkmanager Database 11 (Database); User: Alyssa Carpenter; Severity: 3
3118,2020-09-19 10:08:23.560393,Resolved,1,Phishing,Social Engineering,3,14,Consultingcivilengineer Cloud Storage 14,Database,Miningengineer,1,9,Emily Soto,Themeparkmanager,Pending,15,0.0,9.66,Threat: Phishing; Type: Social Engineering; Asset: Consultingcivilengineer Cloud Storage 14 (Database); User: Emily Soto; Severity: 3
3468,2020-09-20 00:49:55.560393,Resolved,2,Malware,Malicious Code,6,48,Planninganddevelopmentsurveyor Cloud Storage 48,Server,Gamesdeveloper,1,6,Jeremy Allen,Databaseadministrator,Pending,95,0.0,41.13,Threat: Malware; Type: Malicious Code; Asset: Planninganddevelopmentsurveyor Cloud Storage 48 (Server); User: Jeremy Allen; Severity: 6
2110,2020-09-20 22:33:24.560393,Resolved,1,Phishing,Social Engineering,3,7,Fieldseismologist Server 7,Workstation,Miningengineer,1,9,Emily Soto,Themeparkmanager,Pending,87,0.0,21.39,Threat: Phishing; Type: Social Engineering; Asset: Fieldseismologist Server 7 (Workstation); User: Emily Soto; Severity: 3
161,2020-09-20 23:32:24.560393,Resolved,2,Malware,Malicious Code,6,1,Fieldseismologist Database 1,Database,Databaseadministrator,1,9,Emily Soto,Themeparkmanager,Pending,23,3.26,43.96,Threat: Malware; Type: Malicious Code; Asset: Fieldseismologist Database 1 (Database); User: Emily Soto; Severity: 6
4071,2020-09-22 03:46:58.560393,Resolved,2,Malware,Malicious Code,6,17,"Physicist,medical Server 17",Cloud Storage,"Engineer,materials",4,8,Alyssa Carpenter,"Administrator,CivilService",Pending,18,22.78,513.43,"Threat: Malware; Type: Malicious Code; Asset: Physicist,medical Server 17 (Cloud Storage); User: Alyssa Carpenter; Severity: 6"
2891,2020-09-22 22:27:45.560393,Resolved,1,Phishing,Social Engineering,3,17,"Physicist,medical Server 17",Cloud Storage,"Engineer,materials",4,6,Jeremy Allen,Databaseadministrator,Pending,34,0.0,38.26,"Threat: Phishing; Type: Social Engineering; Asset: Physicist,medical Server 17 (Cloud Storage); User: Jeremy Allen; Severity: 3"
4461,2020-09-23 00:04:01.560393,Resolved,2,Malware,Malicious Code,6,38,Themeparkmanager Database 38,Database,Childpsychotherapist,2,5,Megan Garcia,"Physicist,medical",Completed,99,0.0,18.09,Threat: Malware; Type: Malicious Code; Asset: Themeparkmanager Database 38 (Database); User: Megan Garcia; Severity: 6
3396,2020-09-23 03:15:25.560393,Resolved,2,Malware,Malicious Code,6,22,Electricalengineer Cloud Storage 22,Database,"Engineer,materials",4,3,Veronica Fitzgerald,Purchasingmanager,Completed,38,0.0,36.78,Threat: Malware; Type: Malicious Code; Asset: Electricalengineer Cloud Storage 22 (Database); User: Veronica Fitzgerald; Severity: 6
2390,2020-09-23 05:25:55.560393,Resolved,2,Malware,Malicious Code,6,5,Planninganddevelopmentsurveyor Database 5,Database,Purchasingmanager,1,10,Eric Perez,Childpsychotherapist,Completed,79,0.0,34.84,Threat: Malware; Type: Malicious Code; Asset: Planninganddevelopmentsurveyor Database 5 (Database); User: Eric Perez; Severity: 6
2924,2020-09-23 18:23:28.560393,Resolved,1,Phishing,Social Engineering,3,43,Electricalengineer Workstation 43,Workstation,Childpsychotherapist,6,4,Christopher Miller,"Engineer,materials",Completed,92,7.33,235.93,Threat: Phishing; Type: Social Engineering; Asset: Electricalengineer Workstation 43 (Workstation); User: Christopher Miller; Severity: 3
3050,2020-09-24 12:11:22.560393,Resolved,2,Malware,Malicious Code,6,41,Gamesdeveloper Database 41,Server,"Administrator,CivilService",1,6,Jeremy Allen,Databaseadministrator,Pending,59,2.42,81.95,Threat: Malware; Type: Malicious Code; Asset: Gamesdeveloper Database 41 (Server); User: Jeremy Allen; Severity: 6
4197,2020-09-24 15:07:41.560393,Resolved,5,Insider Threat,Insider,9,42,Consultingcivilengineer Workstation 42,Database,Fieldseismologist,4,15,Amy Lawrence,Miningengineer,Completed,506,7.13,116.92,Threat: Insider Threat; Type: Insider; Asset: Consultingcivilengineer Workstation 42 (Database); User: Amy Lawrence; Severity: 9
1472,2020-09-24 18:12:07.560393,Resolved,2,Malware,Malicious Code,6,23,Electricalengineer Database 23,Cloud Storage,Miningengineer,4,8,Alyssa Carpenter,"Administrator,CivilService",Pending,115,12.3,179.91,Threat: Malware; Type: Malicious Code; Asset: Electricalengineer Database 23 (Cloud Storage); User: Alyssa Carpenter; Severity: 6
2984,2020-09-24 18:59:27.560393,Resolved,2,Malware,Malicious Code,6,24,Consultingcivilengineer Workstation 24,Cloud Storage,"Physicist,medical",6,8,Alyssa Carpenter,"Administrator,CivilService",Pending,22,17.01,262.86,Threat: Malware; Type: Malicious Code; Asset: Consultingcivilengineer Workstation 24 (Cloud Storage); User: Alyssa Carpenter; Severity: 6
4056,2020-09-25 08:51:12.560393,Resolved,1,Phishing,Social Engineering,3,4,Planninganddevelopmentsurveyor Server 4,Database,Miningengineer,2,5,Megan Garcia,"Physicist,medical",Completed,38,0.0,13.28,Threat: Phishing; Type: Social Engineering; Asset: Planninganddevelopmentsurveyor Server 4 (Database); User: Megan Garcia; Severity: 3
2284,2020-09-25 14:18:16.560393,Resolved,2,Malware,Malicious Code,6,33,Electricalengineer Cloud Storage 33,Workstation,Miningengineer,1,6,Jeremy Allen,Databaseadministrator,Pending,265,0.0,16.05,Threat: Malware; Type: Malicious Code; Asset: Electricalengineer Cloud Storage 33 (Workstation); User: Jeremy Allen; Severity: 6
189,2020-09-25 20:59:45.560393,Resolved,1,Phishing,Social Engineering,3,37,Fieldseismologist Workstation 37,Database,Gamesdeveloper,3,11,Shaun Ortega,Clinicalresearchassociate,Completed,58,0.0,10.02,Threat: Phishing; Type: Social Engineering; Asset: Fieldseismologist Workstation 37 (Database); User: Shaun Ortega; Severity: 3
